idAAv,titre,createur
1060,Lagaan: Once Upon a Time in India,Elinor Petrina
909,Through a Glass Darkly (Såsom i en spegel),Prescott Roskam
309,Sea Wife,Leola Stockford
962,Decasia: The State of Decay,Inge Cawt
359,Bright Leaves,Allyn Flight
91,Blutzbrüdaz,Giovanni Fransson
645,May Fools (Milou en mai),Constantino Woolley
365,"Milky Way, The",Regen Grigoli
458,Cowards Bend the Knee (a.k.a. The Blue Hands),Shelby Larvor
372,"Little Prince, The",Jarred Nisen
941,"Diaries of Vaslav Nijinsky, The",Dorey Evison
611,"Grapes of Death, The (Raisins de la mort, Les)",Cammie Bendle
415,Jackass 2.5,Winny Allright
68,"Christmas Carol, A (Scrooge)",Harmonia Pidgley
845,The UFO Incident,Melodie Kornilov
407,Paisan (Paisà),Leonidas Crafter
210,Freeloaders,Nero Ceci
332,Zeder,Marillin Heinel
558,"Sandglass, The (Sanatorium pod klepsydra)",Booth Wainman
442,Why Has Bodhi-Dharma Left for the East?: A Zen Fable (Dharmaga tongjoguro kan kkadalgun),Akim Bonnier
910,Command Decision,Galvin Frentz
143,"Robinson Crusoe (Adventures of Robinson Crusoe, The)",Fairfax Lennox
445,Sisters,Maible Chestnut
133,"Three Lives of Thomasina, The",Pearline Kyncl
277,"So Normal (Normais, Os)",Ricoriki Jodrelle
61,"Kentuckian, The",Wyn Gofford
36,Love Simple,Fields Ambridge
840,"Rat Race, The (Garson Kanin's The Rat Race)",Pail Rasher
886,Night of the Living Dead,Nelie Heindrich
232,Saw VI,Roderick Marzelli
1004,Hollow Man,Katuscha Bevens
900,Broken Trail,Buiron Krysztowczyk
172,Bad Family (Paha Perhe),Rosana Nolder
815,North West Mounted Police,Winslow Morffew
946,Gray Lady Down,Maighdiln Maberley
387,The Wait,Adey Dallewater
164,Private School,Florie Brickstock
837,"Child Is Waiting, A",Fancie Bennis
982,Viva Las Vegas,Jehu Pickerin
881,Free Range (Ballaad maailma heakskiitmisest),Gaven Gainsford
872,A Mulher Invisível,Hanni Boyer
1066,"Tomb of Ligeia, The",Antonetta Gonsalvo
16,Forest (Rengeteg),Erwin Thickens
775,"Princess and the Warrior, The (Krieger und die Kaiserin, Der)",Roselle Eakins
993,Free Willy 3: The Rescue,Claretta Murtimer
211,Afterschool,Krista Shalloo
10,Achilles and the Tortoise (Akiresu to kame),Janice Cozens
792,"Swimmer, The",Ginevra Lloyd-Williams
23,"Iron Horse, The",Edy Hause
698,"Buddy Holly Story, The",Axe Woolmington
1016,Bad Guy (Nabbeun namja),Elvera Topling
886,"Sword and the Sorcerer, The",Cletis Chadburn
1011,"Maiden Heist, The",Batsheva Fingleton
366,Thank You a Lot,Dawna Lundy
95,Filming 'Othello',Nonna Kix
553,Boyz N the Hood,Dalt Finker
198,Lonesome Jim,Eba Ludye
124,My Name is Khan,Rachel Demann
614,2AM: The Smiling Man,Brittani Barr
333,Maytime,Constancy Haythorne
385,Envy,Toinette Kidman
654,Addams Family Values,Nickey Evers
960,Entrapment,Allix Kislingbury
164,Fifty/Fifty,Burg Joscelyn
154,Hard Ticket to Hawaii,Billy Krysztowczyk
152,Vampire's Kiss,Mikel Briscow
980,Clash by Night,Duncan Winfield
17,"Run, Simon, Run",Joscelin Enoch
698,"Self-Made Hero, A (Un héros très discret)",Nariko Bastard
420,"Canterbury Tales, The (I racconti di Canterbury)",Shay Batie
465,"Midnight Meat Train, The",Garwin Corlett
16,Tormento,Frederik Farndon
904,"Last Hurrah, The",Taryn Marquet
248,Liberty Stands Still,Imogen Cherry Holme
250,"Sandlot, The",Faye Churchyard
527,Among Us (Onder Ons),Vincents Poulson
975,Master of the Flying Guillotine (Du bi quan wang da po xue di zi),Esdras Paule
312,War,Alexis Bourtoumieux
68,Chicken with Plums (Poulet aux prunes),Starla Cruikshank
305,Fugitives (Fugitivas),Amos Preskett
663,Hidden (a.k.a. Cache) (Caché),Brander Briton
157,Fados,Corena Outright
243,"Sun, The (Solntse)",Mollie Jann
984,Asphalt Playground (La cité rose),Marvin Castagnone
969,"Vanquished, The (I vinti)",Jordain Benn
82,Stalker,Inna Adriano
314,10 to Midnight,Lorain Pendergast
352,Austenland,Greta Arpino
553,Singles,Dianemarie Longcake
35,Mr. Popper's Penguins,Nevins Layton
201,Chicken with Plums (Poulet aux prunes),Starla Cruikshank
3,All the King's Men,Marnia Dawber
871,"One Potato, Two Potato",Berri Mallatratt
372,"Quarry, The",Livvyy Ledur
462,"Horror Hotel (a.k.a. City of the Dead, The)",Brinna Antrobus
528,Kidnapping Mr. Heineken,Richart Comben
41,"Harder They Come, The",Karina Babbage
41,Children of the Damned,Kelli Mowle
1017,Faces of Death 4,Blythe Swatland
771,Piter FM,Mead Tweedle
233,The Do-Deca-Pentathlon,Lida Powys
1071,Rob Roy,Baxter Holdey
846,Pretty Cool,Shirleen Bricksey
479,"Kid Stays in the Picture, The",Trudie Billyeald
455,In Custody,Orsa Arch
343,"Midnight Meat Train, The",Garwin Corlett
868,Aftershock,Zerk Kaasmann
320,Stargate SG-1 Children of the Gods - Final Cut,Eustace Lieb
727,Crazy/Beautiful,Neda Dory
744,Destiny (Al-massir),Pamelina Dicken
809,"Subject Was Roses, The",Alard Woodroof
199,Sunny (Sseo-ni),Carie Featherstone
204,"Affair of the Necklace, The",Theodosia Huggill
905,Grace,Marena Bartelli
101,Shooter,Joachim Shapter
240,"As Above, So Below",Rafaelita Widdall
714,Village of the Giants,Holly-anne Staddon
304,Monsieur Verdoux,Edouard Porkiss
385,Baggage Claim,Carmella Straniero
657,"Muertos, Los",Melloney Pulver
642,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège),Olenka Vouls
91,"Order, The",Goddard De Leek
186,Home Alone,Hendrika Rayhill
442,"Truth of Lie, The (Die Wahrheit der Lüge)",Brunhilde Cattellion
524,Wild Zero,Natalee Loggie
468,"Innocent Sleep, The",Osbourn Ballach
417,Jason X,Martin Toye
748,Lay the Favorite,Eda Musso
163,Return to Horror High,Timotheus Murricanes
508,"It's Christmastime Again, Charlie Brown",Dennet Pendergrast
396,Bloomington,Sheilah Fri
23,Switchblade Sisters,Morse Pucknell
381,White Bird in a Blizzard,Amory Pierce
539,"Prince and the Showgirl, The",Salaidh Franzini
923,Neighbors,Wildon Mouat
262,Romance on the High Seas,Myrwyn Gonnin
944,Beyond the Law (Beyond the Law - Blue),Donall Cuffley
956,City on Fire (Lung fu fong wan),Lilia Le Claire
337,"People vs. Larry Flynt, The",Cesaro Gennerich
942,"N Word, The",Derrik Dransfield
389,Village of the Giants,Holly-anne Staddon
425,Abe Lincoln in Illinois,Neill Weatherell
1067,Mentiras y gordas,Nathan Wegner
1057,Arsenal,Buddie Doxsey
98,Bait,Sally Vandenhoff
937,Love (Szerelem),Benn Swinnerton
966,Cry of the Banshee,Boothe Hedling
553,Mala Noche,Krysta Matyatin
977,StreetDance 3D,Donielle Tomczynski
635,A Summer in St. Tropez,Geraldine McVane
978,Bab'Aziz -The Prince Who Contemplated His Soul,Galina Blader
263,6954 Kilometriä Kotiin,Helaine Frangione
219,"Hangover Part II, The",Wilone Paris
517,Riders,Darin Matterface
600,Faith Like Potatoes,Rosamond Harrigan
132,Murder on Flight 502,Lisbeth Frisby
335,"Parking Lot Movie, The",Patrick Nehl
469,Get the Gringo,Timofei Rendbaek
757,Make the Yuletide Gay,Parker Druce
112,Up the River,Maegan Braidman
298,Watership Down,Gery Tomik
696,"Atlantis, the Lost Continent",Yvon Domanek
559,Can I Do It 'Till I Need Glasses?,Eden Cudworth
275,"Emperor and the Assassin, The (Jing ke ci qin wang)",Rina Baistow
809,Expelled from Paradise,Halimeda McAnalley
559,Cinderella,Abey Garrad
776,Away with Words (San tiao ren),Jacquelynn Planks
747,"Ten Shrews, The (Kymmenen riivinrautaa)",Nanine McPhelim
241,How I Got Into College,Bonny Burch
721,Billy Liar,Belva Pamment
722,"Legacy, The",Dorree Chinnock
932,Fados,Corena Outright
991,"Human Comedy, The",Rick Kopp
681,"Misérables, Les",Vittoria Petford
61,"Fall of the Roman Empire, The",Ella Docharty
346,"Mighty Macs, The",Wash McCabe
1012,"Girl on the Bridge, The (Fille sur le pont, La)",Francisca Vaugham
831,"Draughtsman's Contract, The",Hi Ranking
647,"East, West, East: The Final Sprint",Hailey Dykins
41,Pretty Bird,Sarah Ghelardi
180,"Charming Mass Suicide, A (Hurmaava joukkoitsemurha)",Christie Hovel
882,Brainstorm,Harrietta Marwood
1071,"Last of England, The",Florance Parris
43,"Strange Case of Angelica, The (O Estranho Caso de Angélica)",Bondon Boath
3,Arabian Nights,Bobbette Rumble
303,Girl in Progress,Cherice Weatherburn
458,"Slaughter Rule, The",Rube Horbart
266,Expecting a Miracle,Sawyer Rowsell
291,Rage of Angels,Ermengarde Joint
839,Lucy,Brittany Wise
282,Pippi on the Run (På rymmen med Pippi Långstrump),Tasha McPhilip
525,Girl with Green Eyes,Michelle Cabena
239,Her Highness and the Bellboy,Trixie Wimpress
765,"Private Life of Don Juan, The",Francesco Lindeberg
252,Brainstorm (Bicho de Sete Cabeças),Benedict Standish
533,"Debut, The",Carmon Garforth
1004,"Not for or Against (Quite the Contrary) (Ni pour, ni contre (bien au contraire))",Rod Paeckmeyer
965,"Painting Sellers, The (Taulukauppiaat)",Gloriane Norgate
234,Suur Tõll,Giorgi Maccrea
343,Dr. Giggles,Kizzee Prickett
445,Alone in the Dark II,Quincy Klempke
127,"Quest, The",Rosana Pietruschka
269,Achilles and the Tortoise (Akiresu to kame),Janice Cozens
934,Imaginary Heroes,Jerad Kristof
169,Sailor of the King,Saleem Suart
931,Circle of Deceit (Die Fälschung),Humberto Du Plantier
221,"Russians Are Coming, the Russians Are Coming, The",Kaile Orrah
904,Whore,Jed Ducarne
600,Angels of the Universe (Englar alheimsins),Bat Tamburi
526,Where Do We Go Now?,Shelbi Pauleit
209,Eve and the Fire Horse,Ola Taffarello
90,Molokai (Molokai: The Story of Father Damien),Lavinie Ulster
930,Life During Wartime,Athene Tucsell
291,Latcho Drom,Phyllys Starsmore
199,Burn Notice: The Fall of Sam Axe,Nora Peachman
150,The Devil and the Holy Water,Kelby Stopper
988,Soul Men,Marnia Keyhoe
266,Melissa P.,Margaretha Holde
776,"Quiet Ones, The",Glenine Owain
773,Full Metal Jacket,Dix Danett
231,College Road Trip,Drucie Cheeseman
323,Bethlehem,Janna Althorpe
133,Riot on Sunset Strip,Chauncey Greggor
674,"Well Spent Life, A",Anjanette Swiffan
130,"Golden Child, The",Cad Jenk
1044,To Catch a Thief,Karrie Kedwell
907,On the Other Side of the Tracks (De l'autre côté du périph),Joice Edgett
725,After School Midnighters (Hôkago middonaitâzu),Rufe Glanvill
196,"Big Heat, The",Kennan Muzzollo
661,Zero Charisma,Ruthie de Banke
894,Mr. Klein (Monsieur Klein),Bili Full
1002,Graceland,Perry Hardwicke
226,Baggage Claim,Carmella Straniero
71,10 to Midnight,Lorain Pendergast
15,"Perfect Couple, A",Marlena Shimwall
893,Salmonberries,Bari Dinjes
695,Romanzo Criminale,Sherilyn Bicknell
75,Money (L'argent),Wilona Akaster
280,The Last Word,Evita MacTrusty
567,Collision Course,Madelina Lassen
275,"Visit, The",Carolann Titford
821,Monogamy ,Angel Abramovicz
70,"Marseillaise, La",Kylynn Libby
985,"Stranger, The",Bryna Bagnold
557,"Muertos, Los",Melloney Pulver
856,The Seven-Ups,Olga Eaken
489,Bandolero!,Ritchie Godlonton
385,"Dust Factory, The",Spense Dulinty
233,"Villain, The",Jakob Ranner
801,Alpha and Omega 3: The Great Wolf Games,Arabella Corrao
551,The Joy of Living,Nealson Palmby
18,The Gardener,Wanda Doulton
329,Wavelength,Toinette Ilieve
140,Bad Blood (Mauvais sang),Valene Letherbury
748,Fuhrer Ex (Führer EX),Arluene Attride
704,Mixed Blood,Cinda Fromant
293,Unfaithfully Yours,August Haine
661,California Solo,Sanford Glanvill
81,Giant,Graehme Flewin
163,Panda! Go Panda! (Panda kopanda),Doreen Boddymead
567,Rasputin,Minnaminnie Albro
657,"Man Who Wasn't There, The",Enrique Winfrey
171,"Slaughter Rule, The",Rube Horbart
430,Here Without Me (Inja bedoone man),Rube Spurritt
112,Awesome; I Fuckin Shot That!,Emmett Esmond
782,"Social Network, The",Rip Kings
164,"New Adventures of Pippi Longstocking, The",Etty Biskupiak
858,"Pellet (Bola, El)",Corella Burgyn
447,Roadie,James Peirazzi
874,Dragon: The Bruce Lee Story,Carmine Kington
136,"Secret Adventures of Gustave Klopp, The (Narco)",Guss Yellowlees
356,Mother's Day,Brynna Giraudoux
67,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights),Eddi Wheelband
496,"Monster, The (Mostro, Il)",Alyssa Zorzutti
955,"Liberation of L.B. Jones, The",Amie Bereford
928,Restless Natives,Sophey Gerant
738,There Goes My Baby,Sidnee Froude
1063,Poolhall Junkies,Stavro Armor
169,Seven (a.k.a. Se7en),Vanessa Dibbin
652,Pain & Gain,Davide Cowland
366,Fitzcarraldo,Jeffrey Bloore
24,Making Contact (a.k.a. Joey),Aleen Yearne
122,"House of the Spirits, The",Doralia Stroulger
609,"Jazz Singer, The",Fraze Farnsworth
780,"Company Men, The",Quentin Nesbit
21,Jesus of Montreal (Jésus de Montréal),Mathew Joul
344,"Quiet Ones, The",Cornell Derye-Barrett
530,"Young in Heart, The",Fredelia Taylerson
382,Niagara Motel,Gabriel Bahia
655,Pokémon 3: The Movie,Travis Segoe
189,Matinée,Agnes Romero
492,Fifty/Fifty,Burg Joscelyn
657,Wee Willie Winkie,Addison Sanbrooke
831,Angie,Blair Bridgen
338,Don Juan,Robbi Rangell
736,"Prey, The (La proie)",Tamar O'Kynsillaghe
880,Getting It Right,Robinetta Kippen
55,Chato's Land,Gaylene Allcott
182,"Yor, the Hunter from the Future",Celka Mathiot
680,Yellow,Ernestus Westbrook
1039,Easy to Love,Erin Sealey
979,"Way of the Gun, The",Guthry Allsworth
836,Free Willy 3: The Rescue,Claretta Murtimer
459,Copycat,Pierre Blench
876,Neighbors,Ivette Cardello
337,Panda! Go Panda! (Panda kopanda),Doreen Boddymead
789,Mean Creek,Adam Roskrug
936,All at Sea,Ranice Gregr
597,Dunston Checks In,Trixi Sowerbutts
431,Reincarnated,Wilmer Pauer
133,"Good Life, The",Jean Coopman
632,Alone in the Wilderness,Glynnis Hayselden
506,"Boy Called Hate, A",Gerri McEachern
591,"Manzanar Fishing Club, The",Rory Tremontana
290,Heaven's Burning,Bourke Stoll
506,Dead Men Walk,Francisco Owttrim
535,Primeval,Gilemette Congreave
10,Love That Boy,Inger Nesbeth
875,El Niño,Chastity Mutton
844,Reconstruction,Yvor Batiste
460,"Thing Called Love, The",Sybille West
640,Crazed Fruit (Kurutta kajitsu),Dolf Egarr
210,Last Call (Hoogste tijd),Arturo Smith
324,Zombie High,Dolores Keyhoe
946,"Little Prince, The",Jarred Nisen
374,"Thing, The",Rhiamon Goodere
806,"Taxing Woman, A (Marusa no onna)",Frayda Gleder
68,"Eclipse, The",Pearla Bontine
787,Killjoy 3,Braden Jennrich
890,Juno and the Paycock,Iosep Giorgi
541,Gambit,Jakob Reidie
1019,Addams Family Values,Nickey Evers
1058,Broadway Bill,Burtie Popescu
421,"French Minister, The (Quai d'Orsay)",Shamus Pigeram
136,Shenandoah,Debor Royl
484,Group Sex,Verine Brannan
1044,Never on Sunday (Pote tin Kyriaki),Maddy Barbe
15,Anatomy of a Love Seen,Minette Pearmain
901,"Shoes of the Fisherman, The",Robin Lahy
398,North West Frontier,Coop Romanin
0,Tupac: Resurrection,Xenia Forton
977,Television Under the Swastika (Das Fernsehen unter dem Hakenkreuz),Efren Dugall
90,Beauty and the Beast (Beauty and the Beasts: A Dark Tale),Brigit Artindale
655,"Long Walk Home, The",Allan Benjamin
1065,Cube,Jamill O'Sullivan
339,Deadline,Marcello Keets
685,Enon opetukset,Magdalene Biggadyke
1006,Tangerines,Porter Gittis
327,"Return, The",Gisella Abadam
42,Angie,Blair Bridgen
791,"Tortoise and the Hare, The",Lyda De Domenicis
749,Crush,Horton Wiggin
739,Jackass Presents: Bad Grandpa .5,Uri Tedahl
291,Strike (Stachka),Isaac Chastang
381,"Odd Couple II, The",Olivier Barnicott
531,Hitler: A Film from Germany (Hitler - ein Film aus Deutschland),Dulcia Blay
762,Once in the Life,Ernestine Abraham
739,Fate of a Man (Sudba cheloveka),Darnell Sall
510,Romanzo Criminale,Sherilyn Bicknell
613,Assassination of a High School President,Flossie Morrid
536,Scum,Jewelle Demonge
828,Bigger Than Life,Winn Danovich
351,Terms and Conditions May Apply,Thatcher O'Hallihane
836,Psycho Beach Party,Ode Canet
301,Filming 'Othello',Nonna Kix
555,Bewitched,Dulcea Yurevich
147,Soul Men,Marnia Keyhoe
744,Latcho Drom,Phyllys Starsmore
262,Lifted,Marena Bausmann
910,"Pursuit of the Graf Spee (Battle of the River Plate, The)",Darline Kield
241,V: The Final Battle,Keir Bunting
812,Black Christmas,Alexia Reddecliffe
1061,Carancho,Demetris Devereu
704,V2: Dead Angel (Vares 2 - Jäätynyt Enkeli),Henrik Spellsworth
92,Betrayed,Ring Gasson
619,Critical Care,Oralie Espinho
1019,"Paimen, piika ja emäntä",Karoline Coaten
134,Känd från TV,Amandie Linstead
771,Sleeping Beauty,Vinita Hein
966,"Art of War, The",Karole Becker
456,Sydney (Hard Eight),Lina Spreull
382,"Englishman in New York, An",Andrea Gainseford
82,Hysterical Blindness,Lyndsey Massie
592,Asterix at the Olympic Games (Astérix aux jeux olympiques),Reggy Longbottom
364,Herr Lehmann,Vanna Van de Vlies
172,Land of the Pharaohs,Garold Mahaddy
329,Anatomy of a Love Seen,Minette Pearmain
897,Asterix and Cleopatra (Astérix et Cléopâtre),Magdaia Laybourn
595,Brides (Nyfes),Shelly Brinkley
132,"Haunted House, The",Delila Oakly
796,Charlie's Angels,Bernhard Lowre
770,"Myth of the American Sleepover, The",Desiri Knibbs
668,"Tillman Story, The",Ingmar McShee
471,"Night the Lights Went Out in Georgia, The",Emery Rosenzveig
488,Trilogy of Terror II,Jodi Croisier
798,Full Body Massage,Wilek Cansdell
731,Life 2.0,Cecilio Blandamore
60,Brainscan,Duffy Burbidge
755,Siam Sunset,Scott Markussen
671,All's Faire in Love,Hakeem Swancock
462,Joffrey: Mavericks of American Dance,Maximilien Johns
577,The Elephant Man,Cly Paternoster
280,"Passion of the Christ, The",Laney Giral
495,Last Stand At Saber River,Aili Overal
365,Turn the River,Alfy Pedrocco
314,"Ambushers, The",Romeo Jack
496,Vares: The Kiss of Evil (Vares - Pahan suudelma),Yolanthe Browett
799,"Cold Light of Day, The",Frederich Cowup
1031,Starting Over,Alaric McNutt
485,Oyster Farmer,Shara Nagle
28,Fifty/Fifty,Burg Joscelyn
104,Pride and Prejudice,Alley Pidgley
444,"Kentuckian, The",Wyn Gofford
274,Cemetery Man (Dellamorte Dellamore),Jayme Wight
100,Ignition,Ring Spread
942,Maleficent,Peria Macellar
1000,"Jo Jo Dancer, Your Life is Calling",Curtis Milton-White
18,"Way of the Gun, The",Guthry Allsworth
531,"Savage Nights (Nuits fauves, Les)",Wood Esilmon
210,"Painted Veil, The",Quintilla Copner
1016,Steal This Film,Chadwick Raggitt
741,Satan's Sword II (Daibosatsu toge: Ryujin no maki),Sheila Venard
134,Ringers: Lord of the Fans,Torrin Stopforth
642,Latcho Drom,Delmar Monksfield
685,Cyrano de Bergerac,Scotti Keegan
215,"Debut, The",Carmon Garforth
761,"Couch Trip, The",Merna Burberry
28,"Simple Life, A (Tao jie)",Kelsey Charles
150,"Well Spent Life, A",Cammy Arsnell
577,Darkon,Kira Oliffe
14,"Bag Man, The",Rozalin Dutt
945,Redemption: For Robbing the Dead,Saunderson Featherstonhaugh
440,Broken Sky (El cielo dividido),Moyna Brandon
681,Master of the Universe,Laurella Brameld
152,"Kid With a Bike, The (Le gamin au vélo)",Kalina Sell
1071,Flight of the Conchords: A Texan Odyssey,Elora Dalgety
162,Hold Back the Dawn,Darsie Befroy
919,"Amanece, que no es poco",Curtice Kristoffersen
929,Let's Kill Ward's Wife,Gage Fairham
667,Dr. Who and the Daleks,Irita Neno
755,Bad Family (Paha Perhe),Rosana Nolder
1016,Anna,Brynna McIlreavy
904,Seizure,Hilliard Fendt
517,"Company Men, The",Quentin Nesbit
903,French Fried Vacation 2 (Les bronzés font du ski),Ellery Dronsfield
920,Murder by Proxy: How America Went Postal,Seana McMurty
1050,Wildflowers,Kelsey Craze
221,To Be Twenty,Junette Viggars
540,Budd Boetticher: A Man Can Do That,Tan Baber
794,"Forger, The",Ashla Vaines
255,Autohystoria,Orsa Hadfield
566,Mexican Hayride,Tine Sanchiz
884,Pekka ja Pätkä salapoliiseina,Aleksandr Claque
386,Hum Dil De Chuke Sanam,Lily Barrell
933,"Web of Death, The",Meggie Breakwell
779,The Woman on Pier 13,Guntar Cammell
669,Beaver Trilogy Part IV,Bellina Nucciotti
217,The Third Half,Hilton Whysall
586,Two Loves,Theresina Bridgman
640,Passion Flower,Royall Creswell
622,Einstein and Eddington,Carlie Daltrey
1017,Election Day,Shawn Rickell
75,36 Quai des Orfèvres (Department 36),Johna Tatters
874,We're No Angels,Andrea Couser
797,Straight Talk,Juliann Hallagan
330,A Man Called Magnum,Ephrayim Longrigg
928,Fanboys,Mariejeanne Fydo
881,Sleeping Beauty,Lebbie Farrear
351,I Really Hate My Job,Erna Adamthwaite
257,"Dragon Missile, The (Fei long zhan)",Wandie Deane
614,"Quiet Ones, The",Glenine Owain
566,Hitler's Children,Myra Grishmanov
647,Cowboy del Amor,Rodrigo Canedo
128,Run Ronnie Run,Mariel Cavet
71,Satan's Tango (Sátántangó),Kassia Korneichik
171,Rosencrantz and Guildenstern Are Undead,Ellen Karpfen
654,As it is in Heaven (Så som i himmelen),Upton Mellish
767,Brooklyn Dodgers: The Ghosts of Flatbush,Brander Lapham
778,Antiviral,Sigmund Janousek
72,Christmas in Connecticut,Roldan Luto
493,"Screaming Man, A (Un homme qui crie)",Isis Edgcumbe
884,"Brave One, The",Bronny Jellard
978,"Wedding Gift, The",Granny Sisneros
